,Unnamed: 0,eventType,outcome,cross,keyPass,assist,subEventType,bodyPart,xG,eventTypes,eventId,eventPeriod,eventTime,teamId,playerId,x,y,relativeEvent_eventId,relativeEvent_playerId,relativeEvent_x,relativeEvent_y,ballPosition_x,ballPosition_y,playerName,playerLastName,time_sec,time_min,relative_real_x,relative_real_y,real_x,real_y,passDistance,passAngle,Angle,Distance,teamName
2535,2535,Pass,Successful,False,False,False,,,,,41269406,SECOND_HALF,4075996,10757,210323.0,0.29951,0.537538,41269407.0,210301.0,0.311635,0.628627,,,Francesco,Acerbi,4075.996,67.93326666666667,21.19118,66.005835,20.36668,56.441489999999995,9.599817473734863,85.07296438196522,Side,short,Italy
1463,1463,Pass,Successful,False,False,False,,,,,41269415,SECOND_HALF,4079498,10757,210301.0,0.306802,0.637393,41269416.0,210304.0,0.109372,0.661026,,,Manuel,Locatelli,4079.498,67.99163333333334,7.437296,69.40773,20.862536000000002,66.926265,13.652645809652613,169.52787865693256,Backward,short,Italy
800,800,Pass,Successful,False,False,False,,,,,41269420,SECOND_HALF,4081233,10757,210304.0,0.111374,0.658291,41269421.0,210301.0,0.186486,0.617091,,,Lorenzo,Insigne,4081.233,68.02055,12.681048,64.79455499999999,7.573432,69.120555,6.693430899281479,319.7363854210774,Forward,short,Italy
1465,1465,Pass,Successful,False,False,False,,,,,41269425,SECOND_HALF,4082850,10757,210301.0,0.159724,0.618095,41269426.0,210317.0,0.0408483,0.654557,,,Manuel,Locatelli,4082.85,68.0475,2.7776843999999996,68.728485,10.861232000000001,64.899975,8.944340703571497,154.65694363180114,Backward,short,Italy
2469,2469,Pass,Successful,False,False,False,,,,,41269438,SECOND_HALF,4090093,10757,210317.0,0.304302,0.563456,41269439.0,210301.0,0.143507,0.538638,,,Emerson,,4090.093,68.16821666666667,9.758476,56.55698999999999,20.692536,59.162879999999994,11.240299407742661,193.40510475276145,Backward,short,Italy
1467,1467,Pass,Unsuccessful,False,False,False,,,,,41269451,SECOND_HALF,4092451,10757,210301.0,0.20972,0.519785,41269452.0,,0.890704,1.0,,,Manuel,Locatelli,4092.451,68.20751666666666,60.567872,105.0,14.260959999999999,54.577425000000005,68.4599603316155,47.436361259505816,Forward,long,Italy
1725,1725,Pass,Unsuccessful,False,False,False,,,,,41261081,SECOND_HALF,4117079,10758,210324.0,0.49338,0.0523645,41261082.0,210340.0,0.616604,0.625472,,,Jiri,Pavlenka,4117.079,68.61798333333333,41.929072000000005,65.67456,33.549839999999996,5.498272500000001,60.756868798453404,82.07283489910697,Side,long,Czech
2470,2470,Pass,Unsuccessful,False,False,False,,,,,41269521,SECOND_HALF,4125249,10757,210317.0,0.0354635,0.250331,41269522.0,,0.236322,0.514984,,,Emerson,,4125.249,68.75415,16.069896,54.07332,2.411518,26.284755000000004,30.963779393835452,63.82538787334681,Side,long,Italy
1622,1622,Pass,Successful,False,False,False,,,,,41261087,SECOND_HALF,4126922,10758,210332.0,0.756528,0.491023,41261088.0,210338.0,0.68457,0.557494,,,Jakub,Brabec,4126.922,68.78203333333333,46.550760000000004,58.53687000000001,51.443903999999996,51.557415,8.523828382936921,125.03346119591833,Backward,short,Czech
2258,2258,Pass,Successful,False,False,False,,,,,41262146,SECOND_HALF,4130727,10758,210338.0,0.737648,0.572332,41262147.0,210336.0,0.708908,0.669764,,,Tomas,Soucek,4130.727,68.84545,48.205743999999996,70.32522,50.160064,60.09486,10.41535560564305,100.81499219213481,Side,short,Czech
802,802,Pass,Unsuccessful,False,False,False,,,,,41269551,SECOND_HALF,4134233,10757,210304.0,0.230058,0.457205,41269552.0,,0.330007,0.551926,,,Lorenzo,Insigne,4134.233,68.90388333333334,22.440476,57.95223,15.643944000000001,48.006524999999996,12.046156863250996,55.652723500857235,Forward,short,Italy
1624,1624,Pass,Successful,False,False,False,,,,,41262194,SECOND_HALF,4134900,10758,210332.0,0.674522,0.443999,41262196.0,210335.0,0.250235,0.132086,,,Jakub,Brabec,4134.9,68.91499999999999,17.01598,13.86903,45.867495999999996,46.619895,43.646639432452076,228.62191466125452,Backward,long,Czech
2333,2333,Pass,Successful,False,False,False,,,,,41262217,SECOND_HALF,4140617,10758,210335.0,0.0811709,0.10293,41262218.0,210333.0,0.0178931,0.341687,,,David,Zima,4140.617,69.01028333333333,1.2167308,35.877135,5.5196212000000004,10.807649999999999,25.436075639918148,99.73926632819655,Side,middle,Czech
2217,2217,Pass,Unsuccessful,False,False,False,,,,,41269641,SECOND_HALF,4148703,10757,210310.0,0.911555,0.689728,41269642.0,210319.0,0.644155,0.754643,,,Domenico,Berardi,4148.703,69.14505000000001,43.80254,79.237515,61.98574,72.42144,19.4187445692461,159.45120680636046,Backward,middle,Italy
2218,2218,Pass,Successful,False,False,False,,,,,41269651,SECOND_HALF,4152724,10757,210310.0,0.701354,0.672449,41269652.0,210301.0,0.497272,0.63761,,,Domenico,Berardi,4152.724,69.21206666666667,33.814496,66.94905,47.692072,70.607145,14.351612267086969,194.76711904575905,Backward,short,Italy
1469,1469,Pass,Unsuccessful,False,False,False,,,,,41269654,SECOND_HALF,4155075,10757,210301.0,0.470885,0.658821,41269655.0,,0.454479,0.700339,,,Manuel,Locatelli,4155.075,69.25125,30.904572,73.535595,32.020179999999996,69.176205,4.499873596198456,104.35445386795095,Side,short,Italy
2539,2539,Pass,Successful,False,False,False,,,,,41269662,SECOND_HALF,4157474,10757,210323.0,0.374737,0.501212,41269663.0,210317.0,0.0353623,0.60392,,,Francesco,Acerbi,4157.474,69.29123333333334,2.4046364,63.4116,25.482115999999998,52.62726,25.47296712053812,154.9528393731697,Backward,middle,Italy
2473,2473,Pass,Successful,False,False,False,,,,,41269664,SECOND_HALF,4162743,10757,210317.0,0.0869424,0.644494,41269665.0,210301.0,0.161843,0.592364,,,Emerson,,4162.743,69.37905,11.005324,62.19822,5.9120832000000005,67.67187,7.476760406037138,312.93823618358937,Forward,short,Italy
1471,1471,Pass,Successful,False,False,False,,,,,41269669,SECOND_HALF,4164861,10757,210301.0,0.207314,0.578967,41269670.0,210309.0,0.526175,0.461212,,,Manuel,Locatelli,4164.861,69.41435,35.7799,48.427260000000004,14.097352,60.791535,24.96013189163729,330.30644446054316,Forward,middle,Italy
464,464,Pass,Successful,False,False,False,,,,,41269674,SECOND_HALF,4167011,10757,210309.0,0.571439,0.454937,41269675.0,210311.0,0.603427,0.54644,,,Leonardo,Bonucci,4167.011,69.45018333333334,41.033036,57.376200000000004,38.857852,47.768384999999995,9.850966171299198,77.24343412054958,Side,short,Italy
1194,1194,Pass,Successful,False,False,False,,,,,41269684,SECOND_HALF,4169643,10757,210311.0,0.608429,0.510525,41269685.0,210309.0,0.582682,0.430052,,,Nicolo,Barella,4169.643,69.49405,39.622376,45.15546,41.373172,53.605125,8.629143946292762,258.2937939930209,Side,short,Italy
466,466,Pass,Successful,False,False,False,,,,,41269693,SECOND_HALF,4172093,10757,210309.0,0.585878,0.436855,41269694.0,210311.0,0.703796,0.47147,,,Leonardo,Bonucci,4172.093,69.53488333333333,47.858128,49.50435,39.839704,45.869775,8.803707109757859,24.383740003855564,Forward,short,Italy
1195,1195,Pass,Successful,False,False,False,,,,,41269694,SECOND_HALF,4172772,10757,210311.0,0.703796,0.47147,41269695.0,210309.0,0.614554,0.429086,,,Nicolo,Barella,4172.772,69.5462,41.789672,45.054030000000004,47.858128,49.50435,7.525390775656501,216.25456795181663,Backward,short,Italy
468,468,Pass,Successful,False,False,False,,,,,41269703,SECOND_HALF,4174870,10757,210309.0,0.617998,0.434551,41269704.0,210311.0,0.74525,0.430611,,,Leonardo,Bonucci,4174.87,69.58116666666666,50.677,45.214155000000005,42.023864,45.627855000000004,8.663019700110114,357.2628155853113,Forward,short,Italy
1197,1197,Pass,Successful,False,False,False,,,,,41269704,SECOND_HALF,4175819,10757,210311.0,0.74525,0.430611,41269705.0,210323.0,0.349604,0.365071,,,Nicolo,Barella,4175.819,69.59698333333334,23.773072000000003,38.332454999999996,50.677,45.214155000000005,27.770112292160142,194.34793247563445,Backward,middle,Italy
2542,2542,Pass,Successful,False,False,False,,,,,41269713,SECOND_HALF,4183201,10757,210323.0,0.254722,0.482848,41269714.0,210317.0,0.0363865,0.579945,,,Francesco,Acerbi,4183.201,69.72001666666667,2.474282,60.894225000000006,17.321096,50.69904,18.01026604841864,145.5229341720662,Backward,middle,Italy
2475,2475,Pass,Successful,False,False,False,,,,,41269719,SECOND_HALF,4187055,10757,210317.0,0.0357968,0.576486,41269720.0,210323.0,0.16222,0.371258,,,Emerson,,4187.055,69.78425,11.03096,38.98209,2.4341823999999996,60.53103000000001,23.20046120721444,291.7491335947485,Side,middle,Italy
2544,2544,Pass,Successful,False,False,False,,,,,41269724,SECOND_HALF,4190786,10757,210323.0,0.184127,0.361294,41269725.0,210309.0,0.46257,0.274172,,,Francesco,Acerbi,4190.786,69.84643333333334,31.45476,28.78806,12.520636000000001,37.93587,21.028159202447462,334.21300928042365,Forward,middle,Italy
470,470,Pass,Successful,False,False,False,,,,,41269731,SECOND_HALF,4194426,10757,210309.0,0.464456,0.293982,41269732.0,210323.0,0.210561,0.339056,,,Leonardo,Bonucci,4194.426,69.9071,14.318148,35.600880000000004,31.583008,30.86811,17.9018016605173,164.67024392449946,Backward,middle,Italy
2546,2546,Pass,Successful,False,False,False,,,,,41269739,SECOND_HALF,4197009,10757,210323.0,0.190956,0.371363,41269740.0,210301.0,0.0956277,0.437464,,,Francesco,Acerbi,4197.009,69.95015,6.5026836,45.93372,12.985007999999999,38.993115,9.496974644214879,133.0445886149471,Backward,short,Italy
1473,1473,Pass,Successful,False,False,False,,,,,41269743,SECOND_HALF,4199228,10757,210301.0,0.100405,0.444787,41269744.0,210304.0,0.22352,0.590107,,,Manuel,Locatelli,4199.228,69.98713333333333,15.19936,61.961235,6.82754,46.702635,17.40437427982977,61.248079564286456,Side,middle,Italy
804,804,Pass,Successful,False,False,False,,,,,41269761,SECOND_HALF,4201306,10757,210304.0,0.235699,0.581607,41269762.0,210323.0,0.263171,0.440023,,,Lorenzo,Insigne,4201.306,70.02176666666666,17.895628,46.202415,16.027532,61.068735,14.983232395168134,277.16222486452784,Side,short,Italy
2547,2547,Pass,Successful,False,False,False,,,,,41269762,SECOND_HALF,4203188,10757,210323.0,0.263171,0.440023,41269763.0,210306.0,0.943878,0.544659,,,Francesco,Acerbi,4203.188,70.05313333333334,64.183704,57.189195,17.895628,46.202415,47.57410340248333,13.352440281408121,Forward,long,Italy
2133,2133,Pass,Successful,False,False,False,,,,,41269797,SECOND_HALF,4209127,10757,210306.0,0.955443,0.625959,41269798.0,210311.0,0.878409,0.504656,,,Alessandro,Florenzi,4209.127,70.15211666666667,59.731812,52.98888,64.970124,65.725695,13.771941364730283,247.64394263921034,Side,short,Italy
1200,1200,Pass,Successful,False,False,False,,,,,41269805,SECOND_HALF,4212275,10757,210311.0,0.880419,0.501368,41269806.0,210310.0,0.87172,0.585676,,,Nicolo,Barella,4212.275,70.20458333333333,59.27696,61.495979999999996,59.868491999999996,52.643640000000005,8.872081693865528,93.8229413415786,Side,short,Italy
2220,2220,Pass,Successful,False,False,False,,,,,41269806,SECOND_HALF,4213235,10757,210310.0,0.87172,0.585676,41269807.0,210311.0,0.868179,0.49617,,,Domenico,Berardi,4213.235,70.22058333333332,59.036172,52.09785,59.27696,61.495979999999996,9.40121408956545,268.53235498715,Side,short,Italy
1202,1202,Pass,Successful,False,False,False,,,,,41269810,SECOND_HALF,4215591,10757,210311.0,0.840078,0.497714,41269811.0,210301.0,0.680439,0.506855,,,Nicolo,Barella,4215.591,70.25985,46.269852,53.219775000000006,57.125304,52.259969999999996,10.897800868171936,174.9472263962714,Backward,short,Italy
1475,1475,Pass,Successful,False,False,False,,,,,41269816,SECOND_HALF,4218447,10757,210301.0,0.626039,0.500594,41269817.0,210309.0,0.685431,0.40005,,,Manuel,Locatelli,4218.447,70.30745,46.609308,42.005250000000004,42.570652,52.56237,11.303252849544503,290.93449246611135,Side,short,Italy
472,472,Pass,Successful,False,False,False,,,,,41269821,SECOND_HALF,4220813,10757,210309.0,0.691503,0.416658,41269822.0,210311.0,0.832974,0.502112,,,Leonardo,Bonucci,4220.813,70.34688333333334,56.642232,52.72176,47.022204,43.749089999999995,13.154989382347829,43.00588898367607,Forward,short,Italy
1204,1204,Pass,Successful,False,False,False,,,,,41269825,SECOND_HALF,4224672,10757,210311.0,0.832157,0.520362,41269826.0,210309.0,0.683797,0.410628,,,Nicolo,Barella,4224.672,70.4112,46.498196,43.11594,56.586676000000004,54.63801,15.31455274551954,228.79529838259796,Backward,middle,Italy
474,474,Pass,Successful,False,False,False,,,,,41269833,SECOND_HALF,4227161,10757,210309.0,0.700912,0.427108,41269834.0,210317.0,0.0334198,0.696855,,,Leonardo,Bonucci,4227.161,70.45268333333334,2.2725464,73.169775,47.662016,44.84634,53.501597366513735,148.03546792880275,Backward,long,Italy
2477,2477,Pass,Successful,False,False,False,,,,,41269839,SECOND_HALF,4232480,10757,210317.0,0.0541772,0.674435,41269840.0,210304.0,0.169362,0.614665,,,Emerson,,4232.48,70.54133333333333,11.516616,64.53982500000001,3.6840496000000003,70.815675,10.036702129330573,321.2965203067867,Forward,short,Italy
807,807,Pass,Successful,False,False,False,,,,,41269852,SECOND_HALF,4235969,10757,210304.0,0.185592,0.631626,41269853.0,210319.0,0.228413,0.76374,,,Lorenzo,Insigne,4235.969,70.59948333333334,15.532084000000001,80.1927,12.620256000000001,66.32073,14.174282838383187,78.14530704041499,Side,short,Italy
2415,2415,Pass,Successful,False,False,False,,,,,41269860,SECOND_HALF,4237574,10757,210319.0,0.196546,0.758168,41269861.0,210317.0,0.0362025,0.783199,,,Bryan,Cristante,4237.574,70.62623333333333,2.46177,82.235895,13.365128,79.60763999999999,11.215656022774105,166.44739348952612,Backward,short,Italy
2479,2479,Pass,Successful,False,False,False,,,,,41269880,SECOND_HALF,4243444,10757,210317.0,0.121838,0.653035,41269881.0,210304.0,0.0478173,0.578754,,,Emerson,,4243.444,70.72406666666667,3.2515764,60.76917,8.284984,68.568675,9.282643498097011,237.16383964734663,Backward,short,Italy
809,809,Pass,Successful,False,False,False,,,,,41269886,SECOND_HALF,4245190,10757,210304.0,0.046526,0.543154,41269887.0,210323.0,0.285683,0.332612,,,Lorenzo,Insigne,4245.19,70.75316666666666,19.426444,34.924260000000004,3.1637679999999997,57.03117,27.44430907181079,306.33960068409755,Forward,middle,Italy
2550,2550,Pass,Successful,False,False,False,,,,,41269897,SECOND_HALF,4251667,10757,210323.0,0.26479,0.343587,41269898.0,210317.0,0.0473687,0.432764,,,Francesco,Acerbi,4251.667,70.86111666666667,3.2210716,45.44022,18.00572,36.076634999999996,17.500358635292237,147.65262745558982,Backward,middle,Italy
2481,2481,Pass,Successful,False,False,False,,,,,41269901,SECOND_HALF,4255396,10757,210317.0,0.0804604,0.425152,41269902.0,210319.0,0.210632,0.39057,,,Emerson,,4255.396,70.92326666666666,14.322976,41.00985,5.4713072,44.64096,9.567497080061925,337.695700121812,Forward,short,Italy
2416,2416,Pass,Successful,False,False,False,,,,,41269902,SECOND_HALF,4256402,10757,210319.0,0.210632,0.39057,41269903.0,210323.0,0.161941,0.221757,,,Bryan,Cristante,4256.402,70.94003333333333,11.011988,23.284485,14.322976,41.00985,18.031949587312212,259.41943869661475,Side,middle,Italy
2552,2552,Pass,Successful,False,False,False,,,,,41269905,SECOND_HALF,4259192,10757,210323.0,0.183365,0.247292,41269906.0,210309.0,0.543581,0.211642,,,Francesco,Acerbi,4259.192,70.98653333333333,36.963508,22.22241,12.468820000000001,25.96566,24.779056898515,351.3113459599103,Forward,middle,Italy
476,476,Pass,Successful,False,False,False,,,,,41269918,SECOND_HALF,4264886,10757,210309.0,0.54467,0.236103,41269919.0,210323.0,0.189696,0.213638,,,Leonardo,Bonucci,4264.886,71.08143333333334,12.899328,22.43199,37.03756,24.790815000000002,24.25321214739295,185.5813101068131,Backward,middle,Italy
2554,2554,Pass,Unsuccessful,False,False,False,,,,,41269921,SECOND_HALF,4268380,10757,210323.0,0.150595,0.197786,41269922.0,,0.273995,0.529033,,,Francesco,Acerbi,4268.38,71.13966666666667,18.63166,55.548465,10.24046,20.767529999999997,35.77884398515727,76.4361007181808,Side,long,Italy
1630,1630,Pass,Successful,False,False,False,,,,,41262328,SECOND_HALF,4270423,10758,210332.0,0.709817,0.464976,41262329.0,210327.0,0.78156,0.525209,,,Jakub,Brabec,4270.423,71.17371666666666,53.146080000000005,55.146945,48.267556,48.82248,7.987418478757771,52.3543615594981,Forward,short,Czech
965,965,Pass,Successful,False,False,False,,,,,41262329,SECOND_HALF,4271722,10758,210327.0,0.78156,0.525209,41262330.0,210338.0,0.648143,0.614345,,,Alex,Kral,4271.722,71.19536666666666,44.073724,64.506225,53.146080000000005,55.146945,13.034713863723134,134.1081526074547,Backward,short,Czech
2260,2260,Pass,Successful,False,False,False,,,,,41262332,SECOND_HALF,4275893,10758,210338.0,0.618401,0.727488,41262333.0,210339.0,0.579527,0.85263,,,Tomas,Soucek,4275.893,71.26488333333333,39.407836,89.52615,42.051268,76.38624,13.403170055875737,101.37469548190882,Side,short,Czech
1092,1092,Pass,Successful,False,False,False,,,,,41269961,SECOND_HALF,4284510,10757,210307.0,0.452853,0.0447353,41269962.0,210317.0,0.138346,0.308581,,,Gianluigi,Donnarumma,4284.51,71.4085,9.407528,32.401005,30.794004,4.6972065,34.99831148823009,127.66703074324056,Backward,long,Italy
2483,2483,Pass,Successful,False,False,False,,,,,41269969,SECOND_HALF,4288413,10757,210317.0,0.150119,0.346955,41269970.0,210305.0,0.17716,0.452381,,,Emerson,,4288.413,71.47354999999999,12.046880000000002,47.500004999999994,10.208092,36.430275,11.221410944344024,80.56873765408102,Side,short,Italy
1476,1476,Pass,Successful,False,False,False,,,,,41270028,SECOND_HALF,4303256,10757,210301.0,0.172601,0.330261,41270029.0,210323.0,0.235852,0.271903,,,Manuel,Locatelli,4303.256,71.72093333333333,16.037936000000002,28.549815000000002,11.736868000000001,34.677405,7.486424056164864,305.06572195331734,Forward,short,Italy
2555,2555,Pass,Successful,False,False,False,,,,,41270029,SECOND_HALF,4305072,10757,210323.0,0.235852,0.271903,41270030.0,210301.0,0.185178,0.315347,,,Francesco,Acerbi,4305.072,71.7512,12.592104,33.111435,16.037936000000002,28.549815000000002,5.716829120817238,127.06727321388831,Backward,short,Italy
1479,1479,Pass,Successful,False,False,False,,,,,41270033,SECOND_HALF,4308157,10757,210301.0,0.196577,0.314789,41270034.0,210309.0,0.51233,0.227876,,,Manuel,Locatelli,4308.157,71.80261666666667,34.83844,23.92698,13.367236,33.052845,23.330109584137,336.97314440340676,Forward,middle,Italy
480,480,Pass,Successful,False,False,False,,,,,41270042,SECOND_HALF,4313144,10757,210309.0,0.527182,0.245961,41270043.0,210323.0,0.321744,0.307201,,,Leonardo,Bonucci,4313.144,71.88573333333333,21.878591999999998,32.256105,35.848376,25.825905000000002,15.378632482982876,155.28369450535138,Backward,middle,Italy
2558,2558,Pass,Successful,False,False,False,,,,,41270046,SECOND_HALF,4315443,10757,210323.0,0.293183,0.303851,41270047.0,210301.0,0.142333,0.368946,,,Francesco,Acerbi,4315.443,71.92405000000001,9.678643999999998,38.73933,19.936444,31.904355,12.326367838525067,146.32369454268832,Backward,short,Italy
1481,1481,Pass,Successful,False,False,False,,,,,41270050,SECOND_HALF,4318774,10757,210301.0,0.147874,0.416855,41270051.0,210317.0,0.0153862,0.537087,,,Manuel,Locatelli,4318.774,71.97956666666667,1.0462616,56.394135,10.055432,43.769774999999996,15.509339660534753,125.5129383302804,Backward,middle,Italy
2559,2559,Pass,Successful,False,False,False,,,,,41270092,SECOND_HALF,4334906,10757,210323.0,0.0580803,0.489649,41270093.0,210309.0,0.396388,0.395321,,,Francesco,Acerbi,4334.906,72.24843333333334,26.954384,41.508705,3.9494604,51.413145,25.046445687071788,336.7063983408733,Forward,middle,Italy
482,482,Pass,Successful,False,False,False,,,,,41270095,SECOND_HALF,4337966,10757,210309.0,0.413519,0.405232,41270096.0,210319.0,0.460982,0.455588,,,Leonardo,Bonucci,4337.966,72.29943333333334,31.346776,47.83674,28.119292,42.54936,6.194597665277057,58.59957791502336,Forward,short,Italy
2419,2419,Pass,Successful,False,False,False,,,,,41270111,SECOND_HALF,4340571,10757,210319.0,0.586416,0.472348,41270112.0,210311.0,0.692884,0.587296,,,Bryan,Cristante,4340.571,72.34285,47.116112,61.66608,39.876288,49.59654,14.074403978946181,59.04287596042843,Forward,short,Italy
968,968,Pass,Successful,False,False,False,,,,,41262409,SECOND_HALF,4345666,10758,210327.0,0.371248,0.508892,41262410.0,210329.0,0.398712,0.633979,,,Alex,Kral,4345.666,72.42776666666667,27.112416,66.56779499999999,25.244864,53.43366,13.2662448594517,81.90732116467893,Side,short,Czech
136,136,Pass,Successful,False,False,False,,,,,41262415,SECOND_HALF,4347500,10758,210329.0,0.340913,0.648474,41262416.0,210339.0,0.076604,0.670469,,,Vladimir,Darida,4347.5,72.45833333333333,5.209072000000001,70.399245,23.182084000000003,68.08977,18.120784616781062,172.6777982687538,Backward,middle,Czech
2377,2377,Pass,Successful,False,False,False,,,,,41262419,SECOND_HALF,4352322,10758,210339.0,0.122964,0.693443,41262420.0,210338.0,0.25855,0.613906,,,Petr,Sevcik,4352.322,72.5387,17.5814,64.46012999999999,8.361552,72.811515,12.439904684575728,317.82955701406263,Forward,short,Czech
2261,2261,Pass,Successful,False,False,False,,,,,41262420,SECOND_HALF,4353155,10758,210338.0,0.25855,0.613906,41262421.0,210335.0,0.115321,0.577404,,,Tomas,Soucek,4353.155,72.55258333333333,7.8418280000000005,60.62742,17.5814,64.46012999999999,10.466562410232115,201.48059750961363,Backward,short,Czech
2335,2335,Pass,Unsuccessful,False,False,False,,,,,41262425,SECOND_HALF,4354703,10758,210335.0,0.113157,0.586506,41262426.0,,0.115817,0.601526,,,David,Zima,4354.703,72.57838333333333,7.8755560000000004,63.16023,7.694675999999999,61.58313,1.587438812805081,83.45724797951414,Side,short,Czech
2338,2338,Pass,Unsuccessful,False,False,False,,,,,41262444,SECOND_HALF,4359130,10758,210335.0,0.192596,0.516954,41262445.0,,0.337676,0.589404,,,David,Zima,4359.13,72.65216666666667,22.961968,61.887420000000006,13.096528,54.280170000000005,12.45781517586852,37.635850103577695,Forward,short,Czech
2421,2421,Pass,Successful,False,False,False,,,,,41270185,SECOND_HALF,4362319,10757,210319.0,0.594263,0.458124,41270186.0,210304.0,0.303129,0.720049,,,Bryan,Cristante,4362.319,72.70531666666668,20.612772,75.60514500000001,40.409884,48.10302,33.88646518975045,125.74782507232482,Backward,long,Italy
811,811,Pass,Successful,False,True,True,,,,,41270197,SECOND_HALF,4366718,10757,210304.0,0.356666,0.805573,41270198.0,210310.0,0.630878,0.914557,,,Lorenzo,Insigne,4366.718,72.77863333333333,42.899704,96.02848499999999,24.253287999999998,84.585165,21.87780615755281,31.537472917523587,Forward,middle,Italy
2302,2302,Pass,Successful,False,False,False,,,,,41262479,SECOND_HALF,4423450,10758,210340.0,0.500064,0.499288,41262480.0,210338.0,0.48736,0.403098,,,Patrik,Schick,4423.45,73.72416666666666,33.140480000000004,42.32529,34.004352,52.42524,10.136827158183372,265.1112584093171,Side,short,Czech
2263,2263,Pass,Successful,False,False,False,,,,,41262480,SECOND_HALF,4424469,10758,210338.0,0.48736,0.403098,41262481.0,210329.0,0.416767,0.424447,,,Tomas,Soucek,4424.469,73.74115,28.340156,44.566935,33.140480000000004,42.32529,5.297931937180868,154.9684670741051,Backward,short,Czech
137,137,Pass,Successful,False,False,False,,,,,41262481,SECOND_HALF,4425488,10758,210329.0,0.416767,0.424447,41262482.0,210338.0,0.394323,0.394821,,,Vladimir,Darida,4425.488,73.75813333333333,26.813964,41.456205,28.340156,44.566935,3.4649535572304617,243.8664235919122,Side,short,Czech
2265,2265,Pass,Successful,False,False,False,,,,,41262482,SECOND_HALF,4426254,10758,210338.0,0.394323,0.394821,41262483.0,210333.0,0.103132,0.371168,,,Tomas,Soucek,4426.254,73.7709,7.012976,38.97264,26.813964,41.456205,19.956132413004504,187.1490654695848,Backward,middle,Czech
1808,1808,Pass,Successful,False,False,False,,,,,41262484,SECOND_HALF,4428738,10758,210333.0,0.0937869,0.381082,41262485.0,210339.0,0.0101209,0.492903,,,Jan,Boril,4428.738,73.81230000000001,0.6882212,51.754815,6.3775092,40.01361,13.046987882226649,115.85285262330308,Side,short,Czech
2379,2379,Pass,Successful,False,False,False,,,,,41262491,SECOND_HALF,4432934,10758,210339.0,0.0452519,0.591229,41262492.0,210329.0,0.140191,0.724412,,,Petr,Sevcik,4432.934,73.88223333333333,9.532988000000001,76.06326,3.0771292,62.079045,15.402479735801064,65.21943606337504,Side,middle,Czech
2135,2135,Pass,Successful,False,False,False,,,,,41270295,SECOND_HALF,4436855,10757,210306.0,0.741783,0.326505,41270296.0,210301.0,0.48857,0.386515,,,Alessandro,Florenzi,4436.855,73.94758333333333,33.22276,40.584075,50.441244,34.283025,18.335196272763373,159.90005973417453,Backward,middle,Italy
1483,1483,Pass,Successful,False,False,False,,,,,41270300,SECOND_HALF,4441023,10757,210301.0,0.491705,0.341455,41270301.0,210323.0,0.319837,0.224004,,,Manuel,Locatelli,4441.023,74.01705,21.748915999999998,23.52042,33.43594,35.852775,16.990394634104327,226.5390010671194,Backward,middle,Italy
2562,2562,Pass,Successful,False,False,False,,,,,41270308,SECOND_HALF,4443133,10757,210323.0,0.272022,0.251681,41270309.0,210317.0,0.12816,0.332291,,,Francesco,Acerbi,4443.133,74.05221666666667,8.714879999999999,34.890555,18.497495999999998,26.426505,12.935985397562723,139.13320290997513,Backward,short,Italy
2487,2487,Pass,Successful,False,False,False,,,,,41270315,SECOND_HALF,4445905,10757,210317.0,0.12486,0.336407,41270316.0,210301.0,0.248627,0.362335,,,Emerson,,4445.905,74.09841666666667,16.906636,38.045175,8.49048,35.322735,8.845527760961241,17.925245080465174,Forward,short,Italy
1484,1484,Pass,Successful,False,False,False,,,,,41270316,SECOND_HALF,4446280,10757,210301.0,0.248627,0.362335,41270317.0,210323.0,0.24015,0.247673,,,Manuel,Locatelli,4446.28,74.10466666666666,16.3302,26.005665,16.906636,38.045175,12.053301601727055,267.25884627746564,Side,short,Italy
2564,2564,Pass,Successful,False,False,False,,,,,41270328,SECOND_HALF,4449369,10757,210323.0,0.284626,0.250377,41270329.0,210309.0,0.548685,0.260633,,,Francesco,Acerbi,4449.369,74.15615,37.31058,27.366465,19.354568,26.289585000000002,17.98827500008114,3.432101934472769,Forward,middle,Italy
484,484,Pass,Successful,False,False,False,,,,,41270330,SECOND_HALF,4451978,10757,210309.0,0.546304,0.27029,41270331.0,210306.0,0.820123,0.345,,,Leonardo,Bonucci,4451.978,74.19963333333334,55.768364000000005,36.224999999999994,37.148672,28.380449999999996,20.204699821510943,22.845884725921053,Forward,middle,Italy
2137,2137,Pass,Successful,False,False,False,,,,,41270344,SECOND_HALF,4454628,10757,210306.0,0.866562,0.339631,41270345.0,210309.0,0.468671,0.189066,,,Alessandro,Florenzi,4454.628,74.2438,31.869628,19.851930000000003,58.926216000000004,35.661255000000004,31.336778889307837,210.29799756980108,Backward,long,Italy
485,485,Pass,Successful,False,False,False,,,,,41270345,SECOND_HALF,4457627,10757,210309.0,0.468671,0.189066,41270346.0,210323.0,0.199945,0.231116,,,Leonardo,Bonucci,4457.627,74.29378333333334,13.596260000000001,24.26718,31.869628,19.851930000000003,18.79921303209057,166.41642006471807,Backward,middle,Italy
