,eventType,outcome,cross,keyPass,assist,subEventType,bodyPart,xG,eventTypes,eventId,eventPeriod,eventTime,teamId,playerId,x,y,relativeEvent_eventId,relativeEvent_playerId,relativeEvent_x,relativeEvent_y,ballPosition_x,ballPosition_y,playerName,playerLastName,time_sec,time_min
1548,Intervention,,,,,,,,,41256354,FIRST_HALF,1335785,10758,210332.0,0.501864,0.0980213,,,,,,,Jakub,Brabec,1335.785,22.263083333333334
1549,Pass Received,,,,,,,,,41256333,FIRST_HALF,1404170,10758,210332.0,0.343538,0.240341,,,,,,,Jakub,Brabec,1404.17,23.402833333333334
1550,Pass,Unsuccessful,False,False,False,,,,,41256338,FIRST_HALF,1405527,10758,210332.0,0.242035,0.252966,41256339.0,,0.287335,0.544507,,,Jakub,Brabec,1405.527,23.42545
1551,Pass Received,,,,,,,,,41256400,FIRST_HALF,1416316,10758,210332.0,0.304825,0.312042,,,,,,,Jakub,Brabec,1416.316,23.60526666666667
1552,Pass,Successful,False,False,False,,,,,41256405,FIRST_HALF,1417116,10758,210332.0,0.311273,0.319107,41256406.0,210327.0,0.255736,0.4099,,,Jakub,Brabec,1417.116,23.6186
1553,Pass Received,,,,,,,,,41256491,FIRST_HALF,1462516,10758,210332.0,0.187887,0.340136,,,,,,,Jakub,Brabec,1462.516,24.37526666666667
1554,Pass,Successful,False,False,False,,,,,41256499,FIRST_HALF,1464127,10758,210332.0,0.219666,0.333719,41256500.0,210331.0,0.649959,0.302925,,,Jakub,Brabec,1464.127,24.402116666666664
1555,Pass Received,,,,,,,,,41256524,FIRST_HALF,1478886,10758,210332.0,0.312851,0.294872,,,,,,,Jakub,Brabec,1478.886,24.6481
1556,Pass,Successful,False,False,False,,,,,41256528,FIRST_HALF,1479483,10758,210332.0,0.312273,0.300894,41256529.0,210333.0,0.0135217,0.453225,,,Jakub,Brabec,1479.483,24.65805
1557,Pass Received,,,,,,,,,41256747,FIRST_HALF,1600761,10758,210332.0,0.128473,0.551469,,,,,,,Jakub,Brabec,1600.761,26.67935
1558,Pass,Successful,False,False,False,,,,,41256753,FIRST_HALF,1601878,10758,210332.0,0.15993,0.552124,41256754.0,210329.0,0.236833,0.628537,,,Jakub,Brabec,1601.878,26.697966666666666
1559,Pass Received,,,,,,,,,41256755,FIRST_HALF,1603679,10758,210332.0,0.174396,0.537174,,,,,,,Jakub,Brabec,1603.679,26.727983333333334
1560,Pass,Successful,False,False,False,,,,,41256772,FIRST_HALF,1605826,10758,210332.0,0.20989,0.534811,41256773.0,210325.0,0.860361,0.837552,,,Jakub,Brabec,1605.826,26.763766666666665
1561,Pass Received,,,,,,,,,41256858,FIRST_HALF,1652751,10758,210332.0,0.367766,0.0590201,,,,,,,Jakub,Brabec,1652.751,27.545849999999998
1562,Pass,Successful,False,False,False,,,,,41256863,FIRST_HALF,1656397,10758,210332.0,0.296525,0.145868,41256864.0,210334.0,0.245865,0.26318,,,Jakub,Brabec,1656.397,27.606616666666664
1563,Duel,Unsuccessful,,,,Aerial,,,,41257059,FIRST_HALF,1831511,10758,210332.0,0.690462,0.338895,,,,,,,Jakub,Brabec,1831.511,30.525183333333334
1564,Pass Received,,,,,,,,,41257089,FIRST_HALF,1839614,10758,210332.0,0.431094,0.310864,,,,,,,Jakub,Brabec,1839.614,30.660233333333334
1565,Pass,Unsuccessful,False,False,False,,,,,41257105,FIRST_HALF,1844749,10758,210332.0,0.0372121,0.246189,41257106.0,210333.0,0.0602212,0.292002,,,Jakub,Brabec,1844.749,30.745816666666666
1566,Foul Won,,,,,,,,,41257206,FIRST_HALF,1899869,10758,210332.0,0.352982,0.133945,,,,,,,Jakub,Brabec,1899.869,31.664483333333333
1567,Pass,Unsuccessful,False,False,False,,,,,41257391,FIRST_HALF,2146228,10758,210332.0,0.473729,0.317505,41257392.0,,0.317452,0.594069,,,Jakub,Brabec,2146.228,35.77046666666667
1568,Recovery,,,,,,,,,41257391,FIRST_HALF,2146228,10758,210332.0,0.473729,0.317505,41257392.0,,0.317452,0.594069,,,Jakub,Brabec,2146.228,35.77046666666667
1569,Pass Received,,,,,,,,,41257459,FIRST_HALF,2204592,10758,210332.0,0.537252,0.638062,,,,,,,Jakub,Brabec,2204.592,36.7432
1570,Pass,Successful,False,False,False,,,,,41257464,FIRST_HALF,2206988,10758,210332.0,0.566552,0.622086,41257465.0,210330.0,0.919257,0.95866,,,Jakub,Brabec,2206.988,36.78313333333333
1571,Clearance,,,,,,,,,41257531,FIRST_HALF,2269742,10758,210332.0,0.493006,0.110976,,,,,,,Jakub,Brabec,2269.742,37.829033333333335
1572,Pass Received,,,,,,,,,41257576,FIRST_HALF,2301132,10758,210332.0,0.334884,0.159558,,,,,,,Jakub,Brabec,2301.132,38.3522
1573,Pass,Successful,False,False,False,,,,,41257580,FIRST_HALF,2303411,10758,210332.0,0.366526,0.200127,41257581.0,210334.0,0.575327,0.27416,,,Jakub,Brabec,2303.411,38.39018333333333
1574,Pass Received,,,,,,,,,41257586,FIRST_HALF,2309048,10758,210332.0,0.32227,0.296488,,,,,,,Jakub,Brabec,2309.048,38.48413333333333
1575,Pass,Successful,False,False,False,,,,,41257590,FIRST_HALF,2310409,10758,210332.0,0.29423,0.333429,41257591.0,210325.0,0.0288808,0.378882,,,Jakub,Brabec,2310.409,38.506816666666666
1576,Pass Received,,,,,,,,,41257595,FIRST_HALF,2314770,10758,210332.0,0.275907,0.270734,,,,,,,Jakub,Brabec,2314.77,38.5795
1577,Pass,Successful,False,False,False,,,,,41257600,FIRST_HALF,2316007,10758,210332.0,0.333184,0.253425,41257601.0,210329.0,0.411271,0.344607,,,Jakub,Brabec,2316.007,38.600116666666665
1578,Pass,Successful,False,False,False,,,,,41257645,FIRST_HALF,2382096,10758,210332.0,0.429093,0.280168,41257646.0,210327.0,0.221556,0.305839,,,Jakub,Brabec,2382.096,39.7016
1579,Set Piece,,,,,Freekick,,,,41257645,FIRST_HALF,2382096,10758,210332.0,0.429093,0.280168,41257646.0,210327.0,0.221556,0.305839,,,Jakub,Brabec,2382.096,39.7016
1580,Pass Received,,,,,,,,,41257652,FIRST_HALF,2387023,10758,210332.0,0.379957,0.177851,,,,,,,Jakub,Brabec,2387.023,39.78371666666667
1581,Pass,Successful,False,False,False,,,,,41257658,FIRST_HALF,2389128,10758,210332.0,0.209166,0.171561,41257659.0,210333.0,0.0258141,0.284846,,,Jakub,Brabec,2389.128,39.8188
1582,Pass,Successful,False,False,False,,,,,41257798,FIRST_HALF,2569998,10758,210332.0,0.160071,0.15603,41257799.0,210324.0,0.454603,0.0238987,,,Jakub,Brabec,2569.998,42.8333
1583,Pass Received,,,,,,,,,41257798,FIRST_HALF,2569998,10758,210332.0,0.160071,0.15603,41257799.0,210324.0,0.454603,0.0238987,,,Jakub,Brabec,2569.998,42.8333
1584,Duel,Unsuccessful,,,,Ground,,,,41257869,FIRST_HALF,2618767,10758,210332.0,0.384147,0.450814,,,,,,,Jakub,Brabec,2618.767,43.646116666666664
1585,Tackle,Unsuccessful,,,,,,,,41257869,FIRST_HALF,2618767,10758,210332.0,0.384147,0.450814,,,,,,,Jakub,Brabec,2618.767,43.646116666666664
1586,Pass Received,,,,,,,,,41257908,FIRST_HALF,2642734,10758,210332.0,0.487033,0.225412,,,,,,,Jakub,Brabec,2642.734,44.045566666666666
1587,Pass,Successful,False,False,False,,,,,41257914,FIRST_HALF,2646122,10758,210332.0,0.509841,0.270562,41257915.0,210329.0,0.23971,0.299165,,,Jakub,Brabec,2646.122,44.10203333333333
1588,Pass,Successful,False,False,False,,,,,41257956,FIRST_HALF,2683279,10758,210332.0,0.390539,0.116979,41257957.0,210333.0,0.312845,0.121917,,,Jakub,Brabec,2683.279,44.72131666666667
1589,Recovery,,,,,,,,,41257956,FIRST_HALF,2683279,10758,210332.0,0.390539,0.116979,41257957.0,210333.0,0.312845,0.121917,,,Jakub,Brabec,2683.279,44.72131666666667
1590,Pass Received,,,,,,,,,41258018,FIRST_HALF,2733739,10758,210332.0,0.11,0.532148,,,,,,,Jakub,Brabec,2733.739,45.56231666666667
1591,Pass,Successful,False,False,False,,,,,41258026,FIRST_HALF,2736838,10758,210332.0,0.315156,0.47844,41258027.0,210324.0,0.475987,0.189451,,,Jakub,Brabec,2736.838,45.61396666666667
1592,Pass Received,,,,,,,,,41258066,FIRST_HALF,2783751,10758,210332.0,0.443515,0.200216,,,,,,,Jakub,Brabec,2783.751,46.39585
1593,Pass,Successful,False,False,False,,,,,41258069,FIRST_HALF,2785210,10758,210332.0,0.456198,0.214121,41258070.0,210334.0,0.429981,0.328856,,,Jakub,Brabec,2785.21,46.42016666666667
1594,Pass Received,,,,,,,,,41258078,FIRST_HALF,2788519,10758,210332.0,0.42627,0.194034,,,,,,,Jakub,Brabec,2788.519,46.475316666666664
1595,Pass,Successful,False,False,False,,,,,41258085,FIRST_HALF,2790143,10758,210332.0,0.427152,0.196189,41258086.0,210334.0,0.194547,0.263339,,,Jakub,Brabec,2790.143,46.502383333333334
1596,Pass,Successful,False,False,False,,,,,41258098,FIRST_HALF,2814467,10758,210332.0,0.150671,0.214947,41258099.0,210324.0,0.403258,0.0687499,,,Jakub,Brabec,2814.467,46.907783333333334
1597,Set Piece,,,,,Freekick,,,,41258098,FIRST_HALF,2814467,10758,210332.0,0.150671,0.214947,41258099.0,210324.0,0.403258,0.0687499,,,Jakub,Brabec,2814.467,46.907783333333334
1598,Pass,Unsuccessful,False,False,False,,,,,41258923,SECOND_HALF,2719617,10758,210332.0,0.865055,0.388527,41258924.0,210325.0,0.890223,0.401944,,,Jakub,Brabec,2719.617,45.326950000000004
1599,Recovery,,,,,,,,,41258923,SECOND_HALF,2719617,10758,210332.0,0.865055,0.388527,41258924.0,210325.0,0.890223,0.401944,,,Jakub,Brabec,2719.617,45.326950000000004
1600,Pass,Unsuccessful,False,False,False,,,,,41259000,SECOND_HALF,2788166,10758,210332.0,0.347541,0.427317,41259001.0,,0.28069,0.457261,,,Jakub,Brabec,2788.166,46.469433333333335
1601,Recovery,,,,,,,,,41259000,SECOND_HALF,2788166,10758,210332.0,0.347541,0.427317,41259001.0,,0.28069,0.457261,,,Jakub,Brabec,2788.166,46.469433333333335
1602,Pass,Unsuccessful,False,False,False,,,,,41259074,SECOND_HALF,2839055,10758,210332.0,0.882502,0.139964,41259075.0,210340.0,0.763531,0.525265,,,Jakub,Brabec,2839.055,47.31758333333333
1603,Pass Received,,,,,,,,,41259074,SECOND_HALF,2839055,10758,210332.0,0.882502,0.139964,41259075.0,210340.0,0.763531,0.525265,,,Jakub,Brabec,2839.055,47.31758333333333
1604,Duel,Unsuccessful,,,,Aerial,,,,41259256,SECOND_HALF,3021113,10758,210332.0,0.598308,0.0330068,,,,,,,Jakub,Brabec,3021.113,50.35188333333333
1605,Pass,Successful,False,False,False,,,,,41259330,SECOND_HALF,3077462,10758,210332.0,0.617275,0.136049,41259331.0,210330.0,0.690441,0.131982,,,Jakub,Brabec,3077.462,51.29103333333333
1606,Recovery,,,,,,,,,41259330,SECOND_HALF,3077462,10758,210332.0,0.617275,0.136049,41259331.0,210330.0,0.690441,0.131982,,,Jakub,Brabec,3077.462,51.29103333333333
1607,Ball Received,,,,,,,,,41259335,SECOND_HALF,3078832,10758,210332.0,0.697161,0.124619,,,,,,,Jakub,Brabec,3078.832,51.31386666666666
1608,Pass,Unsuccessful,False,False,False,,,,,41259336,SECOND_HALF,3080433,10758,210332.0,0.758343,0.131281,41259337.0,,0.696665,0.427931,,,Jakub,Brabec,3080.433,51.34055
1609,Pass,Successful,False,False,False,,,,,41259658,SECOND_HALF,3264976,10758,210332.0,0.739075,0.109261,41259659.0,210335.0,0.263192,0.0870284,,,Jakub,Brabec,3264.976,54.416266666666665
1610,Set Piece,,,,,Freekick,,,,41259658,SECOND_HALF,3264976,10758,210332.0,0.739075,0.109261,41259659.0,210335.0,0.263192,0.0870284,,,Jakub,Brabec,3264.976,54.416266666666665
1611,Pass,Successful,False,False,False,,,,,41259687,SECOND_HALF,3278629,10758,210332.0,0.349228,0.272104,41259688.0,210327.0,0.288973,0.3185,,,Jakub,Brabec,3278.629,54.643816666666666
1612,Recovery,,,,,,,,,41259687,SECOND_HALF,3278629,10758,210332.0,0.349228,0.272104,41259688.0,210327.0,0.288973,0.3185,,,Jakub,Brabec,3278.629,54.643816666666666
1613,Block,,,,,,,,,41267167,SECOND_HALF,3436474,10758,210332.0,0.652807,0.115943,,,,,,,Jakub,Brabec,3436.474,57.27456666666667
1614,Pass Received,,,,,,,,,41260277,SECOND_HALF,3623717,10758,210332.0,0.76795,0.133981,,,,,,,Jakub,Brabec,3623.717,60.39528333333333
1615,Pass,Successful,False,False,False,,,,,41260286,SECOND_HALF,3624813,10758,210332.0,0.810751,0.140077,41260287.0,210330.0,0.771414,0.368759,,,Jakub,Brabec,3624.813,60.41355
1616,Pass Received,,,,,,,,,41260623,SECOND_HALF,3742201,10758,210332.0,0.865942,0.390996,,,,,,,Jakub,Brabec,3742.201,62.370016666666665
1617,Pass,Successful,False,False,False,,,,,41260626,SECOND_HALF,3743666,10758,210332.0,0.805096,0.377523,41260627.0,210338.0,0.596553,0.372494,,,Jakub,Brabec,3743.666,62.39443333333334
1618,Pass Received,,,,,,,,,41260744,SECOND_HALF,3893514,10758,210332.0,0.703899,0.244824,,,,,,,Jakub,Brabec,3893.514,64.8919
1619,Pass,Successful,False,False,False,,,,,41260754,SECOND_HALF,3895315,10758,210332.0,0.709233,0.250178,41260755.0,210335.0,0.308041,0.231956,,,Jakub,Brabec,3895.315,64.92191666666666
1620,Pass Received,,,,,,,,,41260877,SECOND_HALF,3983421,10758,210332.0,0.526071,0.272321,,,,,,,Jakub,Brabec,3983.421,66.39035
1621,Pass,Successful,False,False,False,,,,,41260888,SECOND_HALF,3984349,10758,210332.0,0.538813,0.271699,41260889.0,210327.0,0.603402,0.353229,,,Jakub,Brabec,3984.349,66.40581666666667
1622,Pass,Successful,False,False,False,,,,,41261087,SECOND_HALF,4126922,10758,210332.0,0.756528,0.491023,41261088.0,210338.0,0.68457,0.557494,,,Jakub,Brabec,4126.922,68.78203333333333
1623,Recovery,,,,,,,,,41261087,SECOND_HALF,4126922,10758,210332.0,0.756528,0.491023,41261088.0,210338.0,0.68457,0.557494,,,Jakub,Brabec,4126.922,68.78203333333333
1624,Pass,Successful,False,False,False,,,,,41262194,SECOND_HALF,4134900,10758,210332.0,0.674522,0.443999,41262196.0,210335.0,0.250235,0.132086,,,Jakub,Brabec,4134.9,68.91499999999999
1625,Interception,,,,,,,,,41262194,SECOND_HALF,4134900,10758,210332.0,0.674522,0.443999,41262196.0,210335.0,0.250235,0.132086,,,Jakub,Brabec,4134.9,68.91499999999999
1626,Duel,Successful,,,,Ground,,,,41262229,SECOND_HALF,4150441,10758,210332.0,0.351993,0.244966,,,,,,,Jakub,Brabec,4150.441,69.17401666666666
1627,Tackle,Successful,,,,,,,,41262229,SECOND_HALF,4150441,10758,210332.0,0.351993,0.244966,,,,,,,Jakub,Brabec,4150.441,69.17401666666666
1628,Intervention,,,,,,,,,41262229,SECOND_HALF,4150441,10758,210332.0,0.351993,0.244966,,,,,,,Jakub,Brabec,4150.441,69.17401666666666
1629,Duel,Unsuccessful,,,,Ground,,,,41262277,SECOND_HALF,4201283,10758,210332.0,0.775313,0.414252,,,,,,,Jakub,Brabec,4201.283,70.02138333333333
1630,Pass,Successful,False,False,False,,,,,41262328,SECOND_HALF,4270423,10758,210332.0,0.709817,0.464976,41262329.0,210327.0,0.78156,0.525209,,,Jakub,Brabec,4270.423,71.17371666666666
1631,Recovery,,,,,,,,,41262328,SECOND_HALF,4270423,10758,210332.0,0.709817,0.464976,41262329.0,210327.0,0.78156,0.525209,,,Jakub,Brabec,4270.423,71.17371666666666
1632,Foul,,,,,Foul,,,,41262365,SECOND_HALF,4290156,10758,210332.0,0.867161,0.564839,,,,,,,Jakub,Brabec,4290.156,71.5026
1633,Pass,Successful,False,False,False,,,,,41262667,SECOND_HALF,4767041,10758,210332.0,0.872697,0.335529,41262668.0,210338.0,0.736279,0.380616,,,Jakub,Brabec,4767.041,79.45068333333333
1634,Pass Received,,,,,,,,,41262667,SECOND_HALF,4767041,10758,210332.0,0.872697,0.335529,41262668.0,210338.0,0.736279,0.380616,,,Jakub,Brabec,4767.041,79.45068333333333
1635,Pass Received,,,,,,,,,41262681,SECOND_HALF,4773732,10758,210332.0,0.732459,0.228994,,,,,,,Jakub,Brabec,4773.732,79.5622
1636,Pass,Successful,False,False,False,,,,,41262688,SECOND_HALF,4776431,10758,210332.0,0.747165,0.255485,41262689.0,210329.0,0.717054,0.418088,,,Jakub,Brabec,4776.431,79.60718333333332
1637,Pass,Successful,False,False,False,,,,,41262753,SECOND_HALF,4866729,10758,210332.0,0.145033,0.557208,41262754.0,210341.0,0.286237,0.710836,,,Jakub,Brabec,4866.729,81.11215
1638,Recovery,,,,,,,,,41262753,SECOND_HALF,4866729,10758,210332.0,0.145033,0.557208,41262754.0,210341.0,0.286237,0.710836,,,Jakub,Brabec,4866.729,81.11215
1639,Pass Received,,,,,,,,,41262805,SECOND_HALF,4908366,10758,210332.0,0.717727,0.0618832,,,,,,,Jakub,Brabec,4908.366,81.8061
1640,Pass,Successful,False,False,False,,,,,41262815,SECOND_HALF,4910754,10758,210332.0,0.772705,0.107609,41262816.0,210340.0,0.497133,0.437812,,,Jakub,Brabec,4910.754,81.8459
1641,Pass Received,,,,,,,,,41262845,SECOND_HALF,4942547,10758,210332.0,0.358967,0.315079,,,,,,,Jakub,Brabec,4942.547,82.37578333333333
1642,Pass,Successful,False,False,False,,,,,41262849,SECOND_HALF,4944635,10758,210332.0,0.360813,0.334161,41262850.0,210327.0,0.0779898,0.388658,,,Jakub,Brabec,4944.635,82.41058333333334
1643,Pass,Successful,False,False,False,,,,,41262904,SECOND_HALF,5000630,10758,210332.0,0.811716,0.407643,41262905.0,210330.0,0.906811,0.413129,,,Jakub,Brabec,5000.63,83.34383333333334
1644,Pass Received,,,,,,,,,41262904,SECOND_HALF,5000630,10758,210332.0,0.811716,0.407643,41262905.0,210330.0,0.906811,0.413129,,,Jakub,Brabec,5000.63,83.34383333333334
1645,Pass Received,,,,,,,,,41262971,SECOND_HALF,5058035,10758,210332.0,0.450514,0.51002,,,,,,,Jakub,Brabec,5058.035,84.30058333333334
1646,Pass,Successful,False,False,False,,,,,41262976,SECOND_HALF,5059781,10758,210332.0,0.499472,0.511964,41262977.0,210330.0,0.990877,0.74975,,,Jakub,Brabec,5059.781,84.32968333333334
1647,Pass,Successful,False,False,False,,,,,41262993,SECOND_HALF,5069482,10758,210332.0,0.657997,0.539635,41262994.0,210335.0,0.24442,0.573992,,,Jakub,Brabec,5069.482,84.49136666666666
1648,Pass Received,,,,,,,,,41262993,SECOND_HALF,5069482,10758,210332.0,0.657997,0.539635,41262994.0,210335.0,0.24442,0.573992,,,Jakub,Brabec,5069.482,84.49136666666666
1649,Pass Received,,,,,,,,,41263126,SECOND_HALF,5125879,10758,210332.0,0.88017,0.444845,,,,,,,Jakub,Brabec,5125.879,85.43131666666666
1650,Pass,Successful,False,False,False,,,,,41263128,SECOND_HALF,5127393,10758,210332.0,0.88373,0.456742,41263129.0,210327.0,0.980026,0.509482,,,Jakub,Brabec,5127.393,85.45655000000001
1651,Pass,Successful,False,False,False,,,,,41263193,SECOND_HALF,5217995,10758,210332.0,0.826838,0.455658,41263194.0,210341.0,0.818519,0.49933,,,Jakub,Brabec,5217.995,86.96658333333333
1652,Interception,,,,,,,,,41263193,SECOND_HALF,5217995,10758,210332.0,0.826838,0.455658,41263194.0,210341.0,0.818519,0.49933,,,Jakub,Brabec,5217.995,86.96658333333333
1653,Pass Received,,,,,,,,,41263195,SECOND_HALF,5219480,10758,210332.0,0.793898,0.466444,,,,,,,Jakub,Brabec,5219.48,86.99133333333333
1654,Duel,Successful,,,,Ground,,,,41263203,SECOND_HALF,5219939,10758,210332.0,0.795293,0.47454,,,,,,,Jakub,Brabec,5219.939,86.99898333333334
1655,Recovery,,,,,,,,,41263418,SECOND_HALF,5480504,10758,210332.0,0.936366,0.361154,,,,,,,Jakub,Brabec,5480.504,91.34173333333334
1656,Pass,Unsuccessful,False,False,False,,,,,41263423,SECOND_HALF,5485959,10758,210332.0,0.793746,0.45162,41263424.0,,0.242009,0.766471,,,Jakub,Brabec,5485.959,91.43265
1657,Pass Received,,,,,,,,,41263437,SECOND_HALF,5516577,10758,210332.0,0.652713,0.183212,,,,,,,Jakub,Brabec,5516.577,91.94295000000001
1658,Pass,Successful,False,False,False,,,,,41263439,SECOND_HALF,5517817,10758,210332.0,0.69183,0.2102,41263440.0,210327.0,0.833744,0.284891,,,Jakub,Brabec,5517.817,91.96361666666667
1659,Pass Received,,,,,,,,,41254922,FIRST_HALF,42255,10758,210324.0,0.657333,0.0808477,,,,,,,Jiri,Pavlenka,42.255,0.70425
1660,Pass,Unsuccessful,False,False,False,,,,,41254932,FIRST_HALF,43072,10758,210324.0,0.671495,0.0880582,41254933.0,,0.718,0.120179,,,Jiri,Pavlenka,43.072,0.7178666666666668
1661,Pass,Successful,False,False,False,,,,,41255040,FIRST_HALF,131970,10758,210324.0,0.491875,0.281193,41255041.0,210332.0,0.241443,0.341759,,,Jiri,Pavlenka,131.97,2.1995
1662,Pass Received,,,,,,,,,41255040,FIRST_HALF,131970,10758,210324.0,0.491875,0.281193,41255041.0,210332.0,0.241443,0.341759,,,Jiri,Pavlenka,131.97,2.1995
1663,Pass Received,,,,,,,,,41255385,FIRST_HALF,428208,10758,210324.0,0.285774,0.299734,,,,,,,Jiri,Pavlenka,428.208,7.1368
1664,Pass,Successful,False,False,False,,,,,41255389,FIRST_HALF,431263,10758,210324.0,0.369297,0.320173,41255390.0,210330.0,0.364777,0.38918,,,Jiri,Pavlenka,431.263,7.187716666666666
1665,Pass Received,,,,,,,,,41255395,FIRST_HALF,435143,10758,210324.0,0.404769,0.222261,,,,,,,Jiri,Pavlenka,435.143,7.2523833333333325
1666,Pass,Unsuccessful,False,False,False,,,,,41255397,FIRST_HALF,436222,10758,210324.0,0.370278,0.211231,41255398.0,,0.207702,0.534904,,,Jiri,Pavlenka,436.222,7.270366666666666
1667,Pass,Unsuccessful,False,False,False,,,,,41255543,FIRST_HALF,560808,10758,210324.0,0.507731,0.0506878,41255544.0,210326.0,0.474144,0.614865,,,Jiri,Pavlenka,560.808,9.3468
1668,Set Piece,,,,,Goal Kick,,,,41255543,FIRST_HALF,560808,10758,210324.0,0.507731,0.0506878,41255544.0,210326.0,0.474144,0.614865,,,Jiri,Pavlenka,560.808,9.3468
1669,Pass,Successful,False,False,False,,,,,41255702,FIRST_HALF,806943,10758,210324.0,0.386566,0.145279,41255703.0,210326.0,0.737262,0.667581,,,Jiri,Pavlenka,806.943,13.44905
1670,Set Piece,,,,,Freekick,,,,41255702,FIRST_HALF,806943,10758,210324.0,0.386566,0.145279,41255703.0,210326.0,0.737262,0.667581,,,Jiri,Pavlenka,806.943,13.44905
1671,Pass,Successful,False,False,False,,,,,41255726,FIRST_HALF,827745,10758,210324.0,0.548363,0.0692325,41255727.0,210332.0,0.272909,0.175503,,,Jiri,Pavlenka,827.745,13.79575
1672,Pass Received,,,,,,,,,41255726,FIRST_HALF,827745,10758,210324.0,0.548363,0.0692325,41255727.0,210332.0,0.272909,0.175503,,,Jiri,Pavlenka,827.745,13.79575
1673,Pass Received,,,,,,,,,41255732,FIRST_HALF,834200,10758,210324.0,0.499287,0.0341054,,,,,,,Jiri,Pavlenka,834.2,13.903333333333334
1674,Pass,Unsuccessful,False,False,False,,,,,41255733,FIRST_HALF,835686,10758,210324.0,0.542831,0.0642525,41255734.0,,1.0,0.431024,,,Jiri,Pavlenka,835.686,13.9281
1675,Pass,Successful,False,False,False,,,,,41255870,FIRST_HALF,931240,10758,210324.0,0.511712,0.0445992,41255871.0,210331.0,0.710332,0.0733951,,,Jiri,Pavlenka,931.24,15.520666666666667
1676,Set Piece,,,,,Goal Kick,,,,41255870,FIRST_HALF,931240,10758,210324.0,0.511712,0.0445992,41255871.0,210331.0,0.710332,0.0733951,,,Jiri,Pavlenka,931.24,15.520666666666667
1677,Goal Conceded,,,,,,,,,41256296,FIRST_HALF,1339361,10758,210324.0,0.541606,0.0222608,,,,,,,Jiri,Pavlenka,1339.361,22.322683333333334
1678,Pass,Successful,False,False,False,,,,,41256857,FIRST_HALF,1651641,10758,210324.0,0.504278,0.0491615,41256858.0,210332.0,0.367766,0.0590201,,,Jiri,Pavlenka,1651.641,27.527350000000002
1679,Set Piece,,,,,Goal Kick,,,,41256857,FIRST_HALF,1651641,10758,210324.0,0.504278,0.0491615,41256858.0,210332.0,0.367766,0.0590201,,,Jiri,Pavlenka,1651.641,27.527350000000002
1680,Pass,Unsuccessful,False,False,False,,,,,41256979,FIRST_HALF,1767405,10758,210324.0,0.503003,0.0506507,41256980.0,,0.651045,0.629667,,,Jiri,Pavlenka,1767.405,29.45675
1681,Set Piece,,,,,Goal Kick,,,,41256979,FIRST_HALF,1767405,10758,210324.0,0.503003,0.0506507,41256980.0,,0.651045,0.629667,,,Jiri,Pavlenka,1767.405,29.45675
1682,Pass,Unsuccessful,False,False,False,,,,,41257253,FIRST_HALF,2012062,10758,210324.0,0.479031,0.170228,41257254.0,210326.0,0.680349,0.618282,,,Jiri,Pavlenka,2012.062,33.53436666666666
1683,Set Piece,,,,,Freekick,,,,41257253,FIRST_HALF,2012062,10758,210324.0,0.479031,0.170228,41257254.0,210326.0,0.680349,0.618282,,,Jiri,Pavlenka,2012.062,33.53436666666666
1684,Aerial Clearance,Successful,,,,,,,,41257347,FIRST_HALF,2091362,10758,210324.0,0.401048,0.0318801,,,,,,,Jiri,Pavlenka,2091.362,34.856033333333336
1685,Intervention,,,,,,,,,41257347,FIRST_HALF,2091362,10758,210324.0,0.401048,0.0318801,,,,,,,Jiri,Pavlenka,2091.362,34.856033333333336
1686,Pass,Successful,False,False,False,,,,,41257575,FIRST_HALF,2299385,10758,210324.0,0.525696,0.066328,41257576.0,210332.0,0.334884,0.159558,,,Jiri,Pavlenka,2299.385,38.32308333333334
1687,Pass Received,,,,,,,,,41257575,FIRST_HALF,2299385,10758,210324.0,0.525696,0.066328,41257576.0,210332.0,0.334884,0.159558,,,Jiri,Pavlenka,2299.385,38.32308333333334
1688,Pass,Successful,False,False,False,,,,,41257613,FIRST_HALF,2345763,10758,210324.0,0.51888,0.04511,41257614.0,210331.0,0.691518,0.0575862,,,Jiri,Pavlenka,2345.763,39.09605
1689,Set Piece,,,,,Goal Kick,,,,41257613,FIRST_HALF,2345763,10758,210324.0,0.51888,0.04511,41257614.0,210331.0,0.691518,0.0575862,,,Jiri,Pavlenka,2345.763,39.09605
1690,Goal Conceded,,,,,,,,,41257751,FIRST_HALF,2506219,10758,210324.0,0.547623,0.0252988,,,,,,,Jiri,Pavlenka,2506.219,41.770316666666666
1691,Pass,Successful,False,False,False,,,,,41257797,FIRST_HALF,2567976,10758,210324.0,0.456166,0.0800346,41257798.0,210332.0,0.160071,0.15603,,,Jiri,Pavlenka,2567.976,42.799600000000005
1692,Pass Received,,,,,,,,,41257797,FIRST_HALF,2567976,10758,210324.0,0.456166,0.0800346,41257798.0,210332.0,0.160071,0.15603,,,Jiri,Pavlenka,2567.976,42.799600000000005
1693,Pass Received,,,,,,,,,41257799,FIRST_HALF,2572362,10758,210324.0,0.454603,0.0238987,,,,,,,Jiri,Pavlenka,2572.362,42.8727
1694,Pass,Successful,False,False,False,,,,,41257806,FIRST_HALF,2573411,10758,210324.0,0.489873,0.033805,41257807.0,210331.0,0.868208,0.0934071,,,Jiri,Pavlenka,2573.411,42.89018333333333
