,eventId,teamId_x,eventPeriod_x,startTime,endTime,eventType,outcome,cross,keyPass,assist,subEventType,bodyPart,xG,eventTypes,eventPeriod_y,eventTime,teamId_y,playerId,x,y,relativeEvent_eventId,relativeEvent_playerId,relativeEvent_x,relativeEvent_y,ballPosition_x,ballPosition_y,playerName,playerLastName,time_sec,time_min
1472,41259351,10758,SECOND_HALF,3102021,3103681,Set Piece,,,,,Throw-In,,,,SECOND_HALF,3102021,10758,210330.0,1.0,0.139584,41259352.0,210329.0,0.965684,0.199171,,,Vladimir,Coufal,3102.021,51.70035
1473,41259352,10758,SECOND_HALF,3102021,3103681,Pass,Successful,False,False,False,,,,,SECOND_HALF,3102900,10758,210329.0,0.965684,0.199171,41259353.0,210330.0,0.973387,0.142263,,,Vladimir,Darida,3102.9,51.715
1475,41259353,10758,SECOND_HALF,3102021,3103681,Pass,Unsuccessful,False,False,False,,,,,SECOND_HALF,3103681,10758,210330.0,0.973387,0.142263,41259354.0,,0.731613,0.454406,,,Vladimir,Coufal,3103.681,51.72801666666667
1477,41266673,10757,SECOND_HALF,3106055,3108540,Pass,Successful,False,False,False,,,,,SECOND_HALF,3106042,10757,210309.0,0.258789,0.551926,41266674.0,210308.0,0.105698,0.576699,,,Leonardo,Bonucci,3106.042,51.76736666666667
1478,41266673,10757,SECOND_HALF,3106055,3108540,Recovery,,,,,,,,,SECOND_HALF,3106042,10757,210309.0,0.258789,0.551926,41266674.0,210308.0,0.105698,0.576699,,,Leonardo,Bonucci,3106.042,51.76736666666667
1480,41266676,10757,SECOND_HALF,3106055,3108540,Pass,Unsuccessful,False,False,False,,,,,SECOND_HALF,3108540,10757,210308.0,0.096995,0.57277,41266677.0,,0.092516,0.661374,,,Giorgio,Chiellini,3108.54,51.809
1481,41259369,10758,SECOND_HALF,3109488,3109943,Recovery,,,,,,,,,SECOND_HALF,3109488,10758,210329.0,0.909135,0.338753,,,,,,,Vladimir,Darida,3109.488,51.824799999999996
1482,41266684,10758,SECOND_HALF,3109488,3109943,Foul,,,,,Foul,,,,SECOND_HALF,3109943,10757,210301.0,0.0968009,0.648616,,,,,,,Manuel,Locatelli,3109.943,51.83238333333334
1483,41259386,10758,SECOND_HALF,3131114,3138908,Pass,Successful,False,False,False,,,,,SECOND_HALF,3131114,10758,210338.0,0.944043,0.378057,41259387.0,210324.0,0.712953,0.0607806,,,Tomas,Soucek,3131.114,52.185233333333336
1484,41259386,10758,SECOND_HALF,3131114,3138908,Set Piece,,,,,Freekick,,,,SECOND_HALF,3131114,10758,210338.0,0.944043,0.378057,41259387.0,210324.0,0.712953,0.0607806,,,Tomas,Soucek,3131.114,52.185233333333336
1485,41259387,10758,SECOND_HALF,3131114,3138908,Pass,Successful,False,False,False,,,,,SECOND_HALF,3133836,10758,210324.0,0.712953,0.0607806,41259388.0,210335.0,0.383055,0.0632308,,,Jiri,Pavlenka,3133.836,52.230599999999995
1488,41259397,10758,SECOND_HALF,3131114,3138908,Pass,Unsuccessful,False,False,False,,,,,SECOND_HALF,3138908,10758,210335.0,0.454523,0.103586,41259398.0,,0.921563,0.237914,,,David,Zima,3138.908,52.31513333333333
1489,41266706,10757,SECOND_HALF,3142381,3176297,Recovery,,,,,,,,,SECOND_HALF,3141977,10757,210304.0,0.125495,0.769023,,,,,,,Lorenzo,Insigne,3141.977,52.36628333333333
1490,41266711,10757,SECOND_HALF,3142381,3176297,Pass,Successful,False,False,False,,,,,SECOND_HALF,3143271,10757,210304.0,0.042403,0.765226,41266712.0,210302.0,0.0349338,0.650894,,,Lorenzo,Insigne,3143.271,52.38785
1492,41266718,10757,SECOND_HALF,3142381,3176297,Pass,Successful,False,False,False,,,,,SECOND_HALF,3148339,10757,210302.0,0.185916,0.546681,41266719.0,210308.0,0.19608,0.401638,,,Leonardo,Spinazzola,3148.339,52.472316666666664
1494,41266723,10757,SECOND_HALF,3142381,3176297,Pass,Successful,False,False,False,,,,,SECOND_HALF,3151475,10757,210308.0,0.215938,0.409566,41266724.0,210309.0,0.48953,0.328733,,,Giorgio,Chiellini,3151.475,52.52458333333333
1496,41266732,10757,SECOND_HALF,3142381,3176297,Pass,Successful,False,False,False,,,,,SECOND_HALF,3157508,10757,210309.0,0.469916,0.345297,41266733.0,210303.0,0.594578,0.399546,,,Leonardo,Bonucci,3157.508,52.62513333333333
1498,41266734,10757,SECOND_HALF,3142381,3176297,Pass,Successful,False,False,False,,,,,SECOND_HALF,3160050,10757,210303.0,0.499918,0.375386,41266735.0,210308.0,0.233027,0.29345,,,Jorginho,,3160.05,52.667500000000004
1500,41266737,10757,SECOND_HALF,3142381,3176297,Pass,Successful,False,False,False,,,,,SECOND_HALF,3163392,10757,210308.0,0.15439,0.314248,41266738.0,210302.0,0.0252186,0.405011,,,Giorgio,Chiellini,3163.392,52.7232
1502,41266741,10757,SECOND_HALF,3142381,3176297,Pass,Successful,False,False,False,,,,,SECOND_HALF,3165415,10757,210302.0,0.0169228,0.409571,41266742.0,210304.0,0.167116,0.451607,,,Leonardo,Spinazzola,3165.415,52.75691666666667
1504,41266746,10757,SECOND_HALF,3142381,3176297,Pass,Successful,False,False,False,,,,,SECOND_HALF,3167529,10757,210304.0,0.203057,0.429634,41266747.0,210311.0,0.606976,0.516506,,,Lorenzo,Insigne,3167.529,52.79215
1506,41266749,10757,SECOND_HALF,3142381,3176297,Pass,Successful,False,False,False,,,,,SECOND_HALF,3172137,10757,210311.0,0.678038,0.63902,41266750.0,210310.0,0.816437,0.806101,,,Nicolo,Barella,3172.137,52.868950000000005
1508,41266760,10757,SECOND_HALF,3142381,3176297,Pass,Successful,False,False,False,,,,,SECOND_HALF,3174636,10757,210310.0,0.750689,0.83716,41266761.0,210306.0,0.68552,0.962926,,,Domenico,Berardi,3174.636,52.9106
1509,41266761,10757,SECOND_HALF,3142381,3176297,Pass,Unsuccessful,True,False,False,,,,,SECOND_HALF,3175979,10757,210306.0,0.68552,0.962926,41266762.0,,0.661601,0.963892,,,Alessandro,Florenzi,3175.979,52.93298333333333
1512,41259478,10757,SECOND_HALF,3142381,3176297,Intervention,,,,,,,,,SECOND_HALF,3176271,10758,210335.0,0.322554,0.0168577,,,,,,,David,Zima,3176.271,52.937850000000005
1513,41266789,10757,SECOND_HALF,3207376,3210074,Pass,Successful,True,True,False,,,,,SECOND_HALF,3207376,10757,210310.0,1.0,1.0,41266790.0,210304.0,0.363023,0.825561,,,Domenico,Berardi,3207.376,53.45626666666667
1514,41266789,10757,SECOND_HALF,3207376,3210074,Set Piece,,,,,Corner,,,,SECOND_HALF,3207376,10757,210310.0,1.0,1.0,41266790.0,210304.0,0.363023,0.825561,,,Domenico,Berardi,3207.376,53.45626666666667
1515,41266790,10757,SECOND_HALF,3207376,3210074,Shot,On Target,,,,,Right Foot,0.04851319633607441,,SECOND_HALF,3210074,10757,210304.0,0.363023,0.825561,,,,,0.451207,0.76472,Lorenzo,Insigne,3210.074,53.50123333333333
1517,41259506,10758,SECOND_HALF,3211487,3226124,Save,,,,,Catch,,,,SECOND_HALF,3211487,10758,210324.0,0.52036,0.0195226,,,,,,,Jiri,Pavlenka,3211.487,53.52478333333333
1518,41259522,10758,SECOND_HALF,3211487,3226124,Pass,Successful,False,False,False,,,,,SECOND_HALF,3221570,10758,210324.0,0.541972,0.114723,41259523.0,210335.0,0.240678,0.124509,,,Jiri,Pavlenka,3221.57,53.69283333333333
1520,41259537,10758,SECOND_HALF,3211487,3226124,Pass,Unsuccessful,False,False,False,,,,,SECOND_HALF,3225369,10758,210335.0,0.176266,0.148779,41259538.0,,0.174888,0.268206,,,David,Zima,3225.369,53.756150000000005
1522,41266808,10758,SECOND_HALF,3211487,3226124,Intervention,,,,,,,,,SECOND_HALF,3226124,10757,210310.0,0.857303,0.735829,,,,,,,Domenico,Berardi,3226.124,53.76873333333333
1523,41266811,10757,SECOND_HALF,3227756,3244100,Pass,Successful,False,False,False,,,,,SECOND_HALF,3227756,10757,210306.0,0.792116,0.538315,41266812.0,210303.0,0.85892,0.597999,,,Alessandro,Florenzi,3227.756,53.79593333333333
1524,41266811,10757,SECOND_HALF,3227756,3244100,Recovery,,,,,,,,,SECOND_HALF,3227756,10757,210306.0,0.792116,0.538315,41266812.0,210303.0,0.85892,0.597999,,,Alessandro,Florenzi,3227.756,53.79593333333333
1526,41266815,10757,SECOND_HALF,3227756,3244100,Pass,Successful,False,False,False,,,,,SECOND_HALF,3231577,10757,210303.0,0.962484,0.591829,41266816.0,210310.0,0.899273,0.58685,,,Jorginho,,3231.577,53.85961666666667
1528,41266821,10757,SECOND_HALF,3227756,3244100,Pass,Successful,False,False,False,,,,,SECOND_HALF,3233521,10757,210310.0,0.882546,0.562881,41266822.0,210309.0,0.72109,0.414372,,,Domenico,Berardi,3233.521,53.89201666666667
1529,41266822,10757,SECOND_HALF,3227756,3244100,Pass,Successful,False,False,False,,,,,SECOND_HALF,3234932,10757,210309.0,0.72109,0.414372,41266823.0,210306.0,0.8732,0.433744,,,Leonardo,Bonucci,3234.932,53.91553333333333
1532,41266828,10757,SECOND_HALF,3227756,3244100,Pass,Successful,False,False,False,,,,,SECOND_HALF,3237439,10757,210306.0,0.804851,0.41311,41266829.0,210308.0,0.396768,0.335069,,,Alessandro,Florenzi,3237.439,53.957316666666664
1534,41266842,10757,SECOND_HALF,3227756,3244100,Pass,Unsuccessful,False,False,False,,,,,SECOND_HALF,3244100,10757,210308.0,0.206359,0.506851,41266843.0,210302.0,0.0433688,0.688782,,,Giorgio,Chiellini,3244.1,54.068333333333335
1535,41266843,10757,SECOND_HALF,3227756,3244100,Offside,,,,,,,,,SECOND_HALF,3244100,10757,210302.0,0.0433688,0.688782,,,,,,,Leonardo,Spinazzola,3244.1,54.068333333333335
1536,41259658,10758,SECOND_HALF,3264976,3275585,Pass,Successful,False,False,False,,,,,SECOND_HALF,3264976,10758,210332.0,0.739075,0.109261,41259659.0,210335.0,0.263192,0.0870284,,,Jakub,Brabec,3264.976,54.416266666666665
1537,41259658,10758,SECOND_HALF,3264976,3275585,Set Piece,,,,,Freekick,,,,SECOND_HALF,3264976,10758,210332.0,0.739075,0.109261,41259659.0,210335.0,0.263192,0.0870284,,,Jakub,Brabec,3264.976,54.416266666666665
1538,41259659,10758,SECOND_HALF,3264976,3275585,Pass,Successful,False,False,False,,,,,SECOND_HALF,3267798,10758,210335.0,0.263192,0.0870284,41259660.0,210324.0,0.379234,0.0243817,,,David,Zima,3267.798,54.4633
1540,41259660,10758,SECOND_HALF,3264976,3275585,Pass,Successful,False,False,False,,,,,SECOND_HALF,3269725,10758,210324.0,0.379234,0.0243817,41259661.0,210335.0,0.129711,0.0259719,,,Jiri,Pavlenka,3269.725,54.495416666666664
1543,41259669,10758,SECOND_HALF,3264976,3275585,Pass,Unsuccessful,False,False,False,,,,,SECOND_HALF,3273161,10758,210335.0,0.0751099,0.0479361,41259670.0,210329.0,0.228443,0.459717,,,David,Zima,3273.161,54.552683333333334
1544,41266863,10758,SECOND_HALF,3264976,3275585,Duel,Successful,,,,Aerial,,,,SECOND_HALF,3275585,10757,210309.0,0.78547,0.543883,,,,,,,Leonardo,Bonucci,3275.585,54.59308333333333
1545,41266863,10758,SECOND_HALF,3264976,3275585,Intervention,,,,,,,,,SECOND_HALF,3275585,10757,210309.0,0.78547,0.543883,,,,,,,Leonardo,Bonucci,3275.585,54.59308333333333
1546,41266865,10757,SECOND_HALF,3277008,3277008,Pass,Unsuccessful,False,False,False,,,,,SECOND_HALF,3277008,10757,210301.0,0.724534,0.60929,41266866.0,,0.627749,0.731164,,,Manuel,Locatelli,3277.008,54.6168
1547,41266865,10757,SECOND_HALF,3277008,3277008,Recovery,,,,,,,,,SECOND_HALF,3277008,10757,210301.0,0.724534,0.60929,41266866.0,,0.627749,0.731164,,,Manuel,Locatelli,3277.008,54.6168
1548,41259687,10758,SECOND_HALF,3278657,3279154,Pass,Successful,False,False,False,,,,,SECOND_HALF,3278629,10758,210332.0,0.349228,0.272104,41259688.0,210327.0,0.288973,0.3185,,,Jakub,Brabec,3278.629,54.643816666666666
1549,41259687,10758,SECOND_HALF,3278657,3279154,Recovery,,,,,,,,,SECOND_HALF,3278629,10758,210332.0,0.349228,0.272104,41259688.0,210327.0,0.288973,0.3185,,,Jakub,Brabec,3278.629,54.643816666666666
1550,41259688,10758,SECOND_HALF,3278657,3279154,Pass,Unsuccessful,False,False,False,,,,,SECOND_HALF,3279154,10758,210327.0,0.288973,0.3185,41259689.0,,0.204665,0.379728,,,Alex,Kral,3279.154,54.652566666666665
1552,41266869,10757,SECOND_HALF,3281036,3281831,Recovery,,,,,,,,,SECOND_HALF,3281036,10757,210301.0,0.837003,0.618693,,,,,,,Manuel,Locatelli,3281.036,54.683933333333336
1553,41266870,10757,SECOND_HALF,3281036,3281831,Pass,Unsuccessful,False,False,False,,,,,SECOND_HALF,3281831,10757,210301.0,0.874297,0.626813,41266871.0,,1.0,0.719388,,,Manuel,Locatelli,3281.831,54.697183333333335
1554,41259709,10758,SECOND_HALF,3292837,3295434,Pass,Successful,False,False,False,,,,,SECOND_HALF,3292837,10758,210333.0,0.0,0.330331,41259710.0,210340.0,0.182088,0.451298,,,Jan,Boril,3292.837,54.88061666666667
1555,41259709,10758,SECOND_HALF,3292837,3295434,Set Piece,,,,,Throw-In,,,,SECOND_HALF,3292837,10758,210333.0,0.0,0.330331,41259710.0,210340.0,0.182088,0.451298,,,Jan,Boril,3292.837,54.88061666666667
1556,41259710,10758,SECOND_HALF,3292837,3295434,Pass,Successful,False,False,False,,,,,SECOND_HALF,3294107,10758,210340.0,0.182088,0.451298,41259711.0,210329.0,0.137429,0.436535,,,Patrik,Schick,3294.107,54.901783333333334
1558,41259711,10758,SECOND_HALF,3292837,3295434,Pass,Unsuccessful,False,False,False,,,,,SECOND_HALF,3295434,10758,210329.0,0.137429,0.436535,41259712.0,,0.202238,0.486056,,,Vladimir,Darida,3295.434,54.9239
1559,41259711,10758,SECOND_HALF,3292837,3295434,Duel,Successful,,,,Aerial,,,,SECOND_HALF,3295434,10758,210329.0,0.137429,0.436535,41259712.0,,0.202238,0.486056,,,Vladimir,Darida,3295.434,54.9239
1561,41266881,10757,SECOND_HALF,3296393,3299669,Pass,Successful,False,False,False,,,,,SECOND_HALF,3296333,10757,210308.0,0.805958,0.513687,41266882.0,210301.0,0.75735,0.549688,,,Giorgio,Chiellini,3296.333,54.93888333333334
1562,41266881,10757,SECOND_HALF,3296393,3299669,Recovery,,,,,,,,,SECOND_HALF,3296333,10757,210308.0,0.805958,0.513687,41266882.0,210301.0,0.75735,0.549688,,,Giorgio,Chiellini,3296.333,54.93888333333334
1564,41266895,10757,SECOND_HALF,3296393,3299669,Pass,Successful,False,False,False,,,,,SECOND_HALF,3297938,10757,210301.0,0.758771,0.546958,41266896.0,210303.0,0.866625,0.527389,,,Manuel,Locatelli,3297.938,54.96563333333334
1565,41266896,10757,SECOND_HALF,3296393,3299669,Pass,Successful,False,False,False,,,,,SECOND_HALF,3298613,10757,210303.0,0.866625,0.527389,41266897.0,210309.0,0.835304,0.456179,,,Jorginho,,3298.613,54.97688333333333
1567,41266897,10757,SECOND_HALF,3296393,3299669,Pass,Unsuccessful,False,False,False,,,,,SECOND_HALF,3299018,10757,210309.0,0.835304,0.456179,41266898.0,,0.732347,0.541699,,,Leonardo,Bonucci,3299.018,54.98363333333334
1570,41259723,10757,SECOND_HALF,3296393,3299669,Intervention,,,,,,,,,SECOND_HALF,3299558,10758,210338.0,0.258792,0.461,,,,,,,Tomas,Soucek,3299.558,54.99263333333333
1571,41259726,10758,SECOND_HALF,3301419,3303885,Recovery,,,,,,,,,SECOND_HALF,3301419,10758,210325.0,0.482883,0.496973,,,,,,,Lukas,Masopust,3301.419,55.023649999999996
1572,41259729,10758,SECOND_HALF,3301419,3303885,Pass,Unsuccessful,False,False,False,,,,,SECOND_HALF,3302320,10758,210325.0,0.542248,0.488571,41259730.0,,0.695828,0.459059,,,Lukas,Masopust,3302.32,55.03866666666667
1574,41266904,10758,SECOND_HALF,3301419,3303885,Interception,,,,,,,,,SECOND_HALF,3303885,10757,210304.0,0.256683,0.536678,,,,,,,Lorenzo,Insigne,3303.885,55.064750000000004
1575,41266904,10757,SECOND_HALF,3303885,3326163,Interception,,,,,,,,,SECOND_HALF,3303885,10757,210304.0,0.256683,0.536678,,,,,,,Lorenzo,Insigne,3303.885,55.064750000000004
1576,41266911,10757,SECOND_HALF,3303885,3326163,Pass,Successful,False,False,False,,,,,SECOND_HALF,3308086,10757,210304.0,0.0586521,0.53755,41266912.0,210301.0,0.1839,0.523766,,,Lorenzo,Insigne,3308.086,55.134766666666664
1578,41266917,10757,SECOND_HALF,3303885,3326163,Pass,Successful,False,False,False,,,,,SECOND_HALF,3315288,10757,210301.0,0.221728,0.627892,41266918.0,210302.0,0.0244676,0.699697,,,Manuel,Locatelli,3315.288,55.2548
1580,41266919,10757,SECOND_HALF,3303885,3326163,Pass,Successful,False,False,False,,,,,SECOND_HALF,3318193,10757,210302.0,0.0232041,0.691343,41266920.0,210304.0,0.0263544,0.641721,,,Leonardo,Spinazzola,3318.193,55.30321666666667
1582,41266925,10757,SECOND_HALF,3303885,3326163,Pass,Successful,False,False,False,,,,,SECOND_HALF,3319834,10757,210304.0,0.0226341,0.626157,41266926.0,210301.0,0.0895204,0.647056,,,Lorenzo,Insigne,3319.834,55.33056666666666
1583,41266926,10757,SECOND_HALF,3303885,3326163,Pass,Successful,False,False,False,,,,,SECOND_HALF,3320097,10757,210301.0,0.0895204,0.647056,41266927.0,210304.0,0.0490821,0.553348,,,Manuel,Locatelli,3320.097,55.334950000000006
1585,41266927,10757,SECOND_HALF,3303885,3326163,Pass,Successful,False,False,False,,,,,SECOND_HALF,3321816,10757,210304.0,0.0490821,0.553348,41266928.0,210309.0,0.425191,0.474196,,,Lorenzo,Insigne,3321.816,55.3636
1588,41266938,10757,SECOND_HALF,3303885,3326163,Pass,Successful,False,False,False,,,,,SECOND_HALF,3324160,10757,210309.0,0.438533,0.489561,41266939.0,210311.0,0.610081,0.593269,,,Leonardo,Bonucci,3324.16,55.40266666666666
1589,41266939,10757,SECOND_HALF,3303885,3326163,Pass,Successful,False,False,False,,,,,SECOND_HALF,3325177,10757,210311.0,0.610081,0.593269,41266940.0,210306.0,0.71187,0.514647,,,Nicolo,Barella,3325.177,55.41961666666667
1591,41266940,10757,SECOND_HALF,3303885,3326163,Pass,Unsuccessful,False,False,False,,,,,SECOND_HALF,3326163,10757,210306.0,0.71187,0.514647,41266941.0,,0.750218,0.934241,,,Alessandro,Florenzi,3326.163,55.43605
1593,41259755,10758,SECOND_HALF,3330139,3346250,Recovery,,,,,,,,,SECOND_HALF,3330104,10758,210324.0,0.230266,0.0627299,,,,,,,Jiri,Pavlenka,3330.104,55.50173333333333
1594,41259760,10758,SECOND_HALF,3330139,3346250,Pass,Successful,False,False,False,,,,,SECOND_HALF,3334478,10758,210324.0,0.287239,0.133024,41259761.0,210333.0,0.023044,0.360471,,,Jiri,Pavlenka,3334.478,55.57463333333333
1596,41259767,10758,SECOND_HALF,3330139,3346250,Pass,Successful,False,False,False,,,,,SECOND_HALF,3338297,10758,210333.0,0.0192388,0.355419,41259768.0,210335.0,0.0625622,0.154147,,,Jan,Boril,3338.297,55.638283333333334
1598,41259771,10758,SECOND_HALF,3330139,3346250,Pass,Successful,False,False,False,,,,,SECOND_HALF,3341495,10758,210335.0,0.019446,0.159115,41259772.0,210333.0,0.0159248,0.285091,,,David,Zima,3341.495,55.691583333333334
1600,41259777,10758,SECOND_HALF,3330139,3346250,Pass,Unsuccessful,False,False,False,,,,,SECOND_HALF,3345743,10758,210333.0,0.0117074,0.211802,41259778.0,,0.0120705,0.219641,,,Jan,Boril,3345.743,55.76238333333333
1602,41266955,10758,SECOND_HALF,3330139,3346250,Intervention,,,,,,,,,SECOND_HALF,3346105,10757,210311.0,0.961811,0.777919,,,,,,,Nicolo,Barella,3346.105,55.76841666666667
1603,41259802,10758,SECOND_HALF,3371622,3372876,Pass,Successful,False,False,False,,,,,SECOND_HALF,3371622,10758,210333.0,0.0,0.330824,41259803.0,210325.0,0.175871,0.483639,,,Jan,Boril,3371.622,56.1937
1604,41259802,10758,SECOND_HALF,3371622,3372876,Set Piece,,,,,Throw-In,,,,SECOND_HALF,3371622,10758,210333.0,0.0,0.330824,41259803.0,210325.0,0.175871,0.483639,,,Jan,Boril,3371.622,56.1937
1605,41259803,10758,SECOND_HALF,3371622,3372876,Pass,Unsuccessful,False,False,False,,,,,SECOND_HALF,3372876,10758,210325.0,0.175871,0.483639,41259804.0,,0.374698,0.628347,,,Lukas,Masopust,3372.876,56.214600000000004
1606,41259803,10758,SECOND_HALF,3371622,3372876,Duel,Successful,,,,Aerial,,,,SECOND_HALF,3372876,10758,210325.0,0.175871,0.483639,41259804.0,,0.374698,0.628347,,,Lukas,Masopust,3372.876,56.214600000000004
1608,41266979,10757,SECOND_HALF,3375686,3436217,Pass,Successful,False,False,False,,,,,SECOND_HALF,3375669,10757,210302.0,0.628364,0.372754,41266980.0,210307.0,0.563248,0.119082,,,Leonardo,Spinazzola,3375.669,56.26115
1609,41266979,10757,SECOND_HALF,3375686,3436217,Recovery,,,,,,,,,SECOND_HALF,3375669,10757,210302.0,0.628364,0.372754,41266980.0,210307.0,0.563248,0.119082,,,Leonardo,Spinazzola,3375.669,56.26115
1611,41266986,10757,SECOND_HALF,3375686,3436217,Pass,Successful,False,False,False,,,,,SECOND_HALF,3379577,10757,210307.0,0.601155,0.124156,41266987.0,210303.0,0.63612,0.219238,,,Gianluigi,Donnarumma,3379.577,56.326283333333336
1612,41266987,10757,SECOND_HALF,3375686,3436217,Pass,Successful,False,False,False,,,,,SECOND_HALF,3380526,10757,210303.0,0.63612,0.219238,41266988.0,210302.0,0.221775,0.195545,,,Jorginho,,3380.526,56.342099999999995
1615,41267001,10757,SECOND_HALF,3375686,3436217,Pass,Successful,False,False,False,,,,,SECOND_HALF,3386478,10757,210302.0,0.142554,0.237577,41267002.0,210304.0,0.0717094,0.361831,,,Leonardo,Spinazzola,3386.478,56.4413
1617,41267017,10757,SECOND_HALF,3375686,3436217,Pass,Successful,False,False,False,,,,,SECOND_HALF,3389469,10757,210304.0,0.136536,0.26928,41267018.0,210303.0,0.261978,0.260658,,,Lorenzo,Insigne,3389.469,56.49115
1619,41267021,10757,SECOND_HALF,3375686,3436217,Pass,Successful,False,False,False,,,,,SECOND_HALF,3391040,10757,210303.0,0.266432,0.245915,41267022.0,210308.0,0.202228,0.138103,,,Jorginho,,3391.04,56.51733333333333
1621,41267028,10757,SECOND_HALF,3375686,3436217,Pass,Successful,False,False,False,,,,,SECOND_HALF,3392977,10757,210308.0,0.256034,0.0942742,41267029.0,210307.0,0.461565,0.0195397,,,Giorgio,Chiellini,3392.977,56.549616666666665
1623,41267034,10757,SECOND_HALF,3375686,3436217,Pass,Successful,False,False,False,,,,,SECOND_HALF,3396015,10757,210307.0,0.493117,0.0388195,41267035.0,210309.0,0.694279,0.0287069,,,Gianluigi,Donnarumma,3396.015,56.600249999999996
1625,41267039,10757,SECOND_HALF,3375686,3436217,Pass,Successful,False,False,False,,,,,SECOND_HALF,3398291,10757,210309.0,0.712874,0.0323674,41267040.0,210308.0,0.138782,0.172445,,,Leonardo,Bonucci,3398.291,56.63818333333334
1627,41267044,10757,SECOND_HALF,3375686,3436217,Pass,Successful,False,False,False,,,,,SECOND_HALF,3405815,10757,210308.0,0.200382,0.335545,41267045.0,210303.0,0.342107,0.367403,,,Giorgio,Chiellini,3405.815,56.76358333333334
1629,41267133,10757,SECOND_HALF,3375686,3436217,Pass,Successful,False,False,False,,,,,SECOND_HALF,3408117,10757,210303.0,0.309923,0.404693,41267134.0,210301.0,0.111367,0.471113,,,Jorginho,,3408.117,56.801950000000005
